latitude,longitude,source_id,id,group_id,street_no,street,str_name,str_type,str_dir,unit,city,postal_code,full_addr,city_pcs,str_name_pcs,str_type_pcs,str_dir_pcs,csduid,csdname,pruid,provider
49.28629,-122.9586,,0cb1cd9fc3568cd38925,7239531,410,NORTHCLIFFE CR,NORTHCLIFFE,CR,,,,,410 NORTHCLIFFE CR,BURNABY,NORTHCLIFFE,CR,,5915025,Burnaby,59,Burnaby
49.1348,-122.70189,,0cb1ddf52436a9993194,7118657,7271,188 St,188,St,,,SURREY,,7271 188 St,SURREY,188,ST,,5915004,Surrey,59,Surrey
49.22615,-122.62024,,0cb2083f86c46162f17c,7327442,21694,123 AVE,,,,,,,21694 123 AVE,MAPLE RIDGE,123,AVE,,5915075,Maple Ridge,59,Maple Ridge
49.22227,-123.12335,9445099,0cb22a9c468ded5fc016,7222049,6926,HEATHER ST,,,,,,,6926 HEATHER ST,VANCOUVER,HEATHER,ST,,5915022,Vancouver,59,Vancouver
49.20246,-122.91002,,0cb22d6474b228530a0a,7276874,680,CLARKSON ST,,,,1102,NEW WESTMINSTER,V3M 6X9,1102 680 CLARKSON ST,NEW WESTMINSTER,CLARKSON,ST,,5915029,New Westminster,59,City of New Westminster
50.64688,-120.34989,,0cb2729fdfb5485bb751,7469482,1995,MONTEITH DR,MONTEITH,DR,,,,,1995 MONTEITH DR,KAMLOOPS,MONTEITH,DR,,5933042,Kamloops,59,Kamloops
49.26854,-123.1627,12179981,0cb27bec8a4a276b34db,7166555,2515,W 4TH AV,,,,,,,2515 W 4TH AV,VANCOUVER,4,AV,W,5915022,Vancouver,59,Vancouver
49.73903,-123.10895,,0cb287071e04df56658c,7455259,,KINTYRE DR,,,,,SQUAMISH,,KINTYRE DR,SQUAMISH,KINTYRE,DR,,5931006,Squamish,59,Squamish
49.22883,-122.90735,,0cb28cf7ac985a7a9d45,7271384,200,E TENTH AVE,,,,,NEW WESTMINSTER,,200 E TENTH AVE,NEW WESTMINSTER,10,AVE,E,5915029,New Westminster,59,City of New Westminster
49.06692,-122.35843,,0cb2a449d941685c6997,6998433,3558,WAGNER DR,,,,,,,3558 WAGNER DR,ABBOTSFORD,WAGNER,DR,,5909052,Abbotsford,59,City of Abbotsford
53.99167,-122.76945,,0cb2aaafaf570dd9ea8c,7599927,6777,Butte Pl,Butte,Pl,,,CPG,,6777 Butte Pl,CPG,BUTTE,PL,,5953023,Prince George,59,City of Prince George
49.48849,-119.57825,,0cb2b46995299d66c6e5,6965564,1167,KING ST ST,KING ST,ST,,,PENTICTON,,1167 KING ST,PENTICTON,KING,ST,,5907041,Penticton,59,City of Penticton
48.42685,-123.37862,,0cb2cd5211a59993065d,7384510,68,SONGHEES RD,,,,410,,,410 68 SONGHEES RD,VICTORIA,SONGHEES,RD,,5917034,Victoria,59,City of Victoria
49.19454,-122.78119,,0cb3339493275caccc39,7036431,10566,159 St,159,St,,,SURREY,,10566 159 St,SURREY,159,ST,,5915004,Surrey,59,Surrey
48.4601,-123.3721,LCA004696,0cb3373fc55f8abe3c5d,7366849,845,SWAN ST,SWAN,ST,,,,,845 SWAN ST,SAANICH,SWAN,ST,,5917021,Saanich,59,Saanich
49.04822,-122.2796,,0cb3554c74f4bf2cc2ca,6978987,2553,ALDERVIEW ST,,,,,,,2553 ALDERVIEW ST,ABBOTSFORD,ALDERVIEW,ST,,5909052,Abbotsford,59,City of Abbotsford
50.87611,-119.38377,cch00646,0cb3bd9f39aeebeba664,7567321,2417,Waverly Pl,,,,,,,2417 Waverly Pl,COLUMBIA-SHUSWAP,WAVERLY,PL,,5939037,Columbia-Shuswap C,59,Columbia-Shuswap
49.23657,-123.09986,14370140,0cb3c21cf1b93b3db28a,7173246,279,E 38TH AV,,,,,,,279 E 38TH AV,VANCOUVER,38,AV,E,5915022,Vancouver,59,Vancouver
48.42035,-123.35865,,0cb3c821ab7bf20f02a1,7386418,945,MCCLURE ST,,,,204,,,204 945 MCCLURE ST,VICTORIA,MCCLURE,ST,,5917034,Victoria,59,City of Victoria
49.19431,-122.92228,,0cb3f26db0a4a98a912b,7272174,220,SALTER ST,,,,212,NEW WESTMINSTER,V3M 0H4,212 220 SALTER ST,NEW WESTMINSTER,SALTER,ST,,5915029,New Westminster,59,City of New Westminster
49.84741,-119.48438,,0cb3f7bc756879ae0181,7503908,2 3787,Lakeshore Rd,Lakeshore,Rd, ,,,,2 3787 Lakeshore Rd,KELOWNA,LAKESHORE,RD,,5935010,Kelowna,59,City of Kelowna
49.23938,-123.09608,14234220,0cb3f9f874404dc73dfc,7199438,424,E 34TH AV,,,,,,,424 E 34TH AV,VANCOUVER,34,AV,E,5915022,Vancouver,59,Vancouver
49.39441,-123.51383,26837,0cb40de9869162f47dca,7439094,830,BAYVIEW HEIGHTS RD,BAYVIEW HEIGHTS,RD, ,,GIBSONS, ,830 BAYVIEW HEIGHTS RD,GIBSONS,BAYVIEW HEIGHTS,RD,,5929005,Gibsons,59,Sunshine Coast Regional District
49.28659,-122.81947,,0cb41423f49547c79875,7281705,1263,Falcon Dr,Falcon,Dr,,,,V3E 1X9,1263 Falcon Dr,COQUITLAM,FALCON,DR,,5915034,Coquitlam,59,Coquitlam
49.2682,-122.82977,,0cb42cc06569ab46fd6f,7306280,956,Thermal Dr,Thermal,Dr,,,,V3J 6R8,956 Thermal Dr,COQUITLAM,THERMAL,DR,,5915034,Coquitlam,59,Coquitlam
48.4592,-123.3497,LCA006551,0cb43254561346c706d4,7338760,1280,TATTERSALL DR,TATTERSALL,DR,,,,,1280 TATTERSALL DR,SAANICH,TATTERSALL,DR,,5917021,Saanich,59,Saanich
49.28477,-122.80105,,0cb4454987369ff62f7f,7280949,1205,Johnson St,Johnson,St,,108,,V3B 7G4,1205 Johnson St 108,COQUITLAM,JOHNSON,ST,,5915034,Coquitlam,59,Coquitlam
49.24308,-123.09837,14091704,0cb44e78334aa603fdf9,7204005,4606,SOPHIA ST,,,,,,,4606 SOPHIA ST,VANCOUVER,SOPHIA,ST,,5915022,Vancouver,59,Vancouver
49.04987,-122.47928,,0cb45f5c89542fb0ef88,7019725,26887,26 AVE,,,,,LANGLEY,,26887 26 AVE,LANGLEY,26,AVE,,5915001,Langley,59,Township of Langley
50.65467,-120.35827,,0cb479b7b78b627b6df5,7488071,931,GLENEAGLES DR,GLENEAGLES,DR,,12,,,12 931 GLENEAGLES DR,KAMLOOPS,GLENEAGLES,DR,,5933042,Kamloops,59,Kamloops
49.25025,-123.11495,11534630,0cb47e0808fb4d8e8603,7206906,489,W 23RD AV,,,,,,,489 W 23RD AV,VANCOUVER,23,AV,W,5915022,Vancouver,59,Vancouver
49.27937,-122.785,,0cb486f8d3798cc0e0f8,7295154,3102,Windsor Gate,Windsor,Gate,,2306,,V3B 0J3,3102 Windsor Gate 2306,COQUITLAM,WINDSOR,GATE,,5915034,Coquitlam,59,Coquitlam
48.4311,-123.33065,,0cb4c15272dd65c6416c,7375885,1762,PEMBROKE ST,,,,B,,,B 1762 PEMBROKE ST,VICTORIA,PEMBROKE,ST,,5917034,Victoria,59,City of Victoria
49.2134,-122.9433,,0cb4cca29a681dd98c07,7259986,7303,12TH AV,TWELFTH,AV,,,,,7303 12TH AV,BURNABY,12,AV,,5915025,Burnaby,59,Burnaby
48.42533,-123.34924,,0cb5107c0ec47bce3ea2,7371202,1235,JOHNSON ST,,,,303,,,303 1235 JOHNSON ST,VICTORIA,JOHNSON,ST,,5917034,Victoria,59,City of Victoria
49.28408,-122.79518,,0cb51e28a4599908818c,7293929,2982,Burlington Dr,Burlington,Dr,,801,,V3B 0B3,2982 Burlington Dr 801,COQUITLAM,BURLINGTON,DR,,5915034,Coquitlam,59,Coquitlam
49.68252,-125.00278,,0cb52443d3267c825af1,7436845,960,Cumberland Road,,,,,,,960 Cumberland Road,COURTENAY,CUMBERLAND,RD,,5926010,Courtenay,59,City of Courtenay
49.19946,-122.92001,,0cb52b68d2ecf61ea25e,7269430,1185,QUAYSIDE DR,,,,405,NEW WESTMINSTER,V3M 6T8,405 1185 QUAYSIDE DR,NEW WESTMINSTER,QUAYSIDE,DR,,5915029,New Westminster,59,City of New Westminster
49.15481,-122.64233,,0cb538efe2614314aab4,7029780,8373,209A ST,,,,,LANGLEY,,8373 209A ST,LANGLEY,209A,ST,,5915001,Langley,59,Township of Langley
54.00309,-122.79479,,0cb547f2811edc81cecb,7592958,4040,Diamond Dr,Diamond,Dr,,,CPG,,4040 Diamond Dr,CPG,DIAMOND,DR,,5953023,Prince George,59,City of Prince George
49.12493,-122.8548,,0cb55fe5337f0c696467,7115021,6719,133 St,133,St,,,SURREY,,6719 133 St,SURREY,133,ST,,5915004,Surrey,59,Surrey
49.26351,-123.06801,12935794,0cb564dd6cb775b915c1,7152439,1775,E 8TH AV,,,,,,,1775 E 8TH AV,VANCOUVER,8,AV,E,5915022,Vancouver,59,Vancouver
50.77443,-120.33417,,0cb57276947efc01d1ca,7482152,635,REEMON DR,REEMON,DR,,,,,635 REEMON DR,KAMLOOPS,REEMON,DR,,5933042,Kamloops,59,Kamloops
49.24919,-123.07081,2769221,0cb588f93e47db23397a,7197282,4032,PERRY ST,,,,,,,4032 PERRY ST,VANCOUVER,PERRY,ST,,5915022,Vancouver,59,Vancouver
49.81393,-119.46071,,0cb58d166d6d40086da6,7498030,1490,Oakridge Rd,Oakridge,Rd, ,,,,1490 Oakridge Rd,KELOWNA,OAKRIDGE,RD,,5935010,Kelowna,59,City of Kelowna
49.11463,-123.92243,,0cb5b350b9161e2fa87e,7401740,1772,RAJEENA WAY,,,,,,V9X 1C7,1772 RAJEENA WAY,NANAIMO,RAJEENA,WAY,,5921007,Nanaimo,59,Nanaimo
49.01855,-122.79495,3831,0cb5b81d81d18dc5f476,7137571,15422,VICTORIA AVE,,,,,,,15422 VICTORIA AVE,WHITE ROCK,VICTORIA,AVE,,5915007,White Rock,59,White Rock
49.22653,-122.66372,,0cb5c40000042a3a9045,7320685,12310,201 ST,,,,,,,12310 201 ST,MAPLE RIDGE,201,ST,,5915075,Maple Ridge,59,Maple Ridge
49.48341,-123.76563,19785,0cb5d14a0812069ec12f,7442266,5803,MARINE WAY,MARINE,WAY, ,,SECHELT, ,5803 MARINE WAY,SECHELT,MARINE,WAY,,5929011,Sechelt,59,Sunshine Coast Regional District
49.15499,-122.75971,,0cb5f93a6fb03ae0072c,7124768,8389,167 St,167,St,,,SURREY,,8389 167 St,SURREY,167,ST,,5915004,Surrey,59,Surrey
49.26113,-123.1949,11119632,0cb626e1fe3810bd9424,7197203,4027,W 13TH AV,,,,,,,4027 W 13TH AV,VANCOUVER,13,AV,W,5915022,Vancouver,59,Vancouver
50.67565,-120.33332,,0cb6547f4a7e636d2b3c,7477239,331,VICTORIA ST,VICTORIA,ST,,,,,331 VICTORIA ST,KAMLOOPS,VICTORIA,ST,,5933042,Kamloops,59,Kamloops
49.23642,-122.86642,,0cb669ced7504ac18da2,7306625,976,Adair Ave,Adair,Ave,,207,,V3K 3V2,976 Adair Ave 207,COQUITLAM,ADAIR,AVE,,5915034,Coquitlam,59,Coquitlam
49.23747,-123.18068,13111213,0cb67a0d4caf79fe5e87,7187382,3422,W 38TH AV,,,,,,,3422 W 38TH AV,VANCOUVER,38,AV,W,5915022,Vancouver,59,Vancouver
49.16634,-122.81936,,0cb680c96b166132630f,7128150,8979,145A St,145A,St,,,SURREY,,8979 145A St,SURREY,145A,ST,,5915004,Surrey,59,Surrey
48.91782,-123.71721,6113036,0cb6815da04113b3e363,7389726,2865,ROSE ST,,,,,NORTH_COWICHAN_MUNICIPALITY,,2865 ROSE ST,NORTH_COWICHAN_MUNICIPALITY,ROSE,ST,,5919008,North Cowichan,59,Municipality of North Cowichan
49.11656,-122.6974,,0cb68e74eceff84fac02,7111652,6272,189A St,189A,St,,,SURREY,,6272 189A St,SURREY,189A,ST,,5915004,Surrey,59,Surrey
49.21011,-122.90188,,0cb695e34bee0109bff7,7277358,76,COBURG ST,,,,303,NEW WESTMINSTER,V3L 5G7,303 76 COBURG ST,NEW WESTMINSTER,COBURG,ST,,5915029,New Westminster,59,City of New Westminster
49.24079,-122.84455,,0cb699da861bbda6645a,7297685,338,Laurentian Cres,Laurentian,Cres,,,,V3K 1Y1,338 Laurentian Cres,COQUITLAM,LAURENTIAN,CRES,,5915034,Coquitlam,59,Coquitlam
51.23276,-118.97955,fsm00177,0cb6c6c6902afdfe885b,7576587,9000,Seymour Arm Main FSR,,,,7,,,7 9000 Seymour Arm Main FSR,COLUMBIA-SHUSWAP,SEYMOUR ARM MAIN FSR,,,5939044,Columbia-Shuswap F,59,Columbia-Shuswap
49.23247,-122.49991,,0cb6d0261087ac334177,7322142,12679,261 ST,,,,,,,12679 261 ST,MAPLE RIDGE,261,ST,,5915075,Maple Ridge,59,Maple Ridge
49.20077,-122.76939,,0cb6d3262566147a334a,7082957,16345,109 Ave,109,Ave,,,SURREY,,16345 109 Ave,SURREY,109,AVE,,5915004,Surrey,59,Surrey
48.4644,-123.3257,LCA005043,0cb6f2777f0919f08831,7351686,3898,OLIVIA PL,OLIVIA,PL,,,,,3898 OLIVIA PL,SAANICH,OLIVIA,PL,,5917021,Saanich,59,Saanich
49.28193,-122.8269,8211,0cb7128b3a092846a493,7309010,200,NEWPORT DR,,,,406,,,200 NEWPORT DR 406,PORT MOODY,NEWPORT,DR,,5915043,Port Moody,59,Port Moody 
49.25892,-123.15636,13886827,0cb77f72a3842507f18e,7161398,2236,W 14TH AV,,,,,,,2236 W 14TH AV,VANCOUVER,14,AV,W,5915022,Vancouver,59,Vancouver
49.2075,-122.65296,,0cb7852f094dc47de6fb,7315589,11224,MAPLE CRES,,,,,,,11224 MAPLE CRES,MAPLE RIDGE,MAPLE,CRES,,5915075,Maple Ridge,59,Maple Ridge
48.43022,-123.38633,,0cb78663862ede87c5fd,7381742,350,MARY ST,,,,,,,350 MARY ST,VICTORIA,MARY,ST,,5917034,Victoria,59,City of Victoria
48.4821,-123.4069,LCA010638,0cb7b0023fe5d94cf636,7357194,4256,PONDEROSA CRES,PONDEROSA,CRES,,,,,4256 PONDEROSA CRES,SAANICH,PONDEROSA,CRES,,5917021,Saanich,59,Saanich
50.67294,-120.31445,,0cb7b16fe23e4ef7bf1a,7461884,1091,BATTLE ST,BATTLE,ST,,,,,1091 BATTLE ST,KAMLOOPS,BATTLE,ST,,5933042,Kamloops,59,Kamloops
48.44298,-123.34123,,0cb7ba3100ffa72c3e88,7379314,2701,GOSWORTH RD,,,,213,,,213 2701 GOSWORTH RD,VICTORIA,GOSWORTH,RD,,5917034,Victoria,59,City of Victoria
48.42243,-123.37847,,0cb7dd38fcba8273583e,7384165,636,MONTREAL ST,,,,204,,,204 636 MONTREAL ST,VICTORIA,MONTREAL,ST,,5917034,Victoria,59,City of Victoria
49.14956,-122.76745,,0cb7e316283d95c43728,7123000,8072,164 St,164,St,,,SURREY,,8072 164 St,SURREY,164,ST,,5915004,Surrey,59,Surrey
49.92844,-119.43957,,0cb7e622271ab4e93865,7508813,26 1853,Edgehill Ave,Edgehill,Ave, ,,,,26 1853 Edgehill Ave,KELOWNA,EDGEHILL,AVE,,5935010,Kelowna,59,City of Kelowna
49.51456,-123.91229,16926,0cb7e912c447a88abf0d,7449068,9158,SUNSHINE COAST HWY,SUNSHINE COAST,HWY, ,,SUNSHINE COAST, ,9158 SUNSHINE COAST HWY,SUNSHINE COAST,SUNSHINE COAST,HWY,,5929022,Sunshine Coast B,59,Sunshine Coast Regional District
49.0643,-122.8105,,0cb7f35d48f3619c22c0,7070023,14871,34A Ave,34A,Ave,,,SURREY,,14871 34A Ave,SURREY,34A,AVE,,5915004,Surrey,59,Surrey
49.28339,-123.09697,29386080,0cb807a52cd14ea8f040,7184602,329,POWELL ST,,,,,,,329 POWELL ST,VANCOUVER,POWELL,ST,,5915022,Vancouver,59,Vancouver
48.4342,-123.35564,,0cb85bff1fe1b8baa29c,7377584,2312,VANCOUVER ST,,,,,,,2312 VANCOUVER ST,VICTORIA,VANCOUVER,ST,,5917034,Victoria,59,City of Victoria
50.66119,-120.36128,,0cb86fee184c1cba3526,7486010,830,LAVAL CRES,LAVAL,CRES,,,,,830 LAVAL CRES,KAMLOOPS,LAVAL,CRES,,5933042,Kamloops,59,Kamloops
49.22322,-122.89213,,0cb88202c20ea84eff1d,7271395,200,NELSON'S CRES,,,,302,NEW WESTMINSTER,V3L 0H4,302 200 NELSON'S CRES,NEW WESTMINSTER,NELSON,CRES,,5915029,New Westminster,59,City of New Westminster
49.20409,-122.55218,,0cb88abd23f6c802a2d7,7315403,11109,241A ST,,,,,,,11109 241A ST,MAPLE RIDGE,241A,ST,,5915075,Maple Ridge,59,Maple Ridge
49.41387,-123.49616,25550,0cb894599598fbe000e8,7454016,473,ELPHINSTONE AVE,ELPHINSTONE,AVE, ,,SUNSHINE COAST, ,473 ELPHINSTONE AVE,SUNSHINE COAST,ELPHINSTONE,AVE,,5929028,Sunshine Coast F,59,Sunshine Coast Regional District
50.71531,-120.37055,,0cb8b2dfd3bb03acf441,7466497,1645,HORNBY AVE,HORNBY,AVE,,,,,1645 HORNBY AVE,KAMLOOPS,HORNBY,AVE,,5933042,Kamloops,59,Kamloops
48.42079,-123.33958,,0cb8b6da8944aad76db3,7384875,729,PEMBERTON RD,,,,,,,729 PEMBERTON RD,VICTORIA,PEMBERTON,RD,,5917034,Victoria,59,City of Victoria
48.44326,-123.37754,,0cb8b75929bfa5daf5a5,7382683,491,CECELIA RD,,,,,,,491 CECELIA RD,VICTORIA,CECELIA,RD,,5917034,Victoria,59,City of Victoria
49.25423,-122.84134,,0cb8bd7917aa4358e4ec,7301494,628,Linton St,Linton,St,,,,V3J 6J7,628 Linton St,COQUITLAM,LINTON,ST,,5915034,Coquitlam,59,Coquitlam
49.2275,-123.03163,9044353,0cb8cbd93580e3c89079,7217041,6220,TYNE ST,,,,,,,6220 TYNE ST,VANCOUVER,TYNE,ST,,5915022,Vancouver,59,Vancouver
48.84891,-123.69923,24933899,0cb8eae2d38a946ee8d4,7395823,8200,RICHARDS TRAIL,,,,,NORTH_COWICHAN_MUNICIPALITY,,8200 RICHARDS TRAIL,NORTH_COWICHAN_MUNICIPALITY,RICHARDS,TRAIL,,5919008,North Cowichan,59,Municipality of North Cowichan
49.27683,-123.05908,11229608,0cb92497817d518cee4e,7161448,2237,VENABLES ST,,,,,,,2237 VENABLES ST,VANCOUVER,VENABLES,ST,,5915022,Vancouver,59,Vancouver
49.23481,-124.00154,,0cb947624489747f39b2,7418645,5421,LESLIE CRESCENT,,,,,,V9V 1T1,5421 LESLIE CRESCENT,NANAIMO,LESLIE CRESCENT,,,5921007,Nanaimo,59,Nanaimo
49.05074,-122.23215,,0cb9620f7762c65c7fb1,6999140,35858,REGAL PARKWAY,,,,,,,35858 REGAL PARKWAY,ABBOTSFORD,REGAL PARKWAY,,,5909052,Abbotsford,59,City of Abbotsford
50.67676,-120.27663,,0cb96f9be621a4240828,7469046,1948,CARDINAL DR,CARDINAL,DR,,,,,1948 CARDINAL DR,KAMLOOPS,CARDINAL,DR,,5933042,Kamloops,59,Kamloops
48.4797,-123.3143,LCA018100,0cb99e4241e109ee0bce,7343995,1913,SAN PEDRO AVE,SAN PEDRO,AVE,,,,,1913 SAN PEDRO AVE,SAANICH,SAN PEDRO,AVE,,5917021,Saanich,59,Saanich
49.24363,-123.07722,13754661,0cb9dd105ccaf743629b,7203437,4566,HENRY ST,,,,,,,4566 HENRY ST,VANCOUVER,HENRY,ST,,5915022,Vancouver,59,Vancouver
48.4972,-123.3864,LCA017849,0cb9e1105d68a2734dfb,7359745,4561,VIEWMONT AVE,VIEWMONT,AVE,,,,,4561 VIEWMONT AVE,SAANICH,VIEWMONT,AVE,,5917021,Saanich,59,Saanich
49.25439,-123.18124,11964766,0cb9fe95483438b24b2e,7188389,3466,W 20TH AV,,,,,,,3466 W 20TH AV,VANCOUVER,20,AV,W,5915022,Vancouver,59,Vancouver
48.4407,-123.3315,LCA032642,0cba0276503b116deec5,7342025,1722,NEWTON ST,NEWTON,ST,,,,,1722 NEWTON ST,SAANICH,NEWTON,ST,,5917021,Saanich,59,Saanich
49.22276,-123.09666,9419578,0cba050debdf225d2059,7197397,404,E 51ST AV,,,,,,,404 E 51ST AV,VANCOUVER,51,AV,E,5915022,Vancouver,59,Vancouver
49.26639,-122.79712,,0cba0ff5d8ad74e4d5ca,7305088,880,Herrmann St,Herrmann,St,,,,V3C 6E7,880 Herrmann St,COQUITLAM,HERRMANN,ST,,5915034,Coquitlam,59,Coquitlam
50.90282,-119.54668,flc00692,0cba16789578daa6b317,7575117,45,Cottonwood Dr North,,,,,,,45 Cottonwood Dr North,COLUMBIA-SHUSWAP,COTTONWOOD,DR,N,5939044,Columbia-Shuswap F,59,Columbia-Shuswap
49.05984,-122.47785,,0cba24bf80e38c5ed7be,7020028,26970,32 AVE,,,,,LANGLEY,,26970 32 AVE,LANGLEY,32,AVE,,5915001,Langley,59,Township of Langley
48.42718,-123.36223,,0cba3389a5d607ccfe95,7385127,760,JOHNSON ST,,,,1202,,,1202 760 JOHNSON ST,VICTORIA,JOHNSON,ST,,5917034,Victoria,59,City of Victoria
49.2092,-122.93016,,0cba74315423d43bed72,7269059,1101,NANAIMO ST,,,,,NEW WESTMINSTER,V3M 2E7,1101 NANAIMO ST,NEW WESTMINSTER,NANAIMO,ST,,5915029,New Westminster,59,City of New Westminster
53.93261,-122.80009,,0cba78ac7a97c566710b,7581846,176,McDermid Dr,McDermid,Dr,,,CPG,,176 McDermid Dr,CPG,MCDERMID,DR,,5953023,Prince George,59,City of Prince George
48.41952,-123.35619,,0cba883664bdcf8e796a,7369559,1041,RICHARDSON ST,,,,101,,,101 1041 RICHARDSON ST,VICTORIA,RICHARDSON,ST,,5917034,Victoria,59,City of Victoria
49.20512,-122.92677,,0cba8c7e0df504ee1327,7269179,1115,FOURTH AVE,,,,204,NEW WESTMINSTER,V3M 1T6,204 1115 FOURTH AVE,NEW WESTMINSTER,4,AVE,,5915029,New Westminster,59,City of New Westminster
49.07358,-122.26173,,0cba8d422383577b45c8,7002046,3934,COACHSTONE WAY,,,,,,,3934 COACHSTONE WAY,ABBOTSFORD,COACHSTONE,WAY,,5909052,Abbotsford,59,City of Abbotsford
53.91307,-122.80145,,0cbaa318ce5dd9f40534,7578147,1129,Francois Cres,Francois,Cres,,,CPG,,1129 Francois Cres,CPG,FRANCOIS,CRES,,5953023,Prince George,59,City of Prince George
50.69807,-120.39618,,0cbaa8fe48b8e838f15a,7484767,758,RIDGEVIEW TERR,RIDGEVIEW,TERR,,,,,758 RIDGEVIEW TERR,KAMLOOPS,RIDGEVIEW,TERR,,5933042,Kamloops,59,Kamloops
49.22823,-122.93012,,0cbaaf96cfa1c531eed3,7265714,8085,18TH AV,EIGHTEENTH,AV,,,,,8085 18TH AV,BURNABY,18,AV,,5915025,Burnaby,59,Burnaby
48.40931,-123.33358,,0cbab1bd74a476cefe95,7369883,109,WILDWOOD AVE,,,,,,,109 WILDWOOD AVE,VICTORIA,WILDWOOD,AVE,,5917034,Victoria,59,City of Victoria
49.27893,-123.00173,,0cbadf256332b1f3f5a1,7243368,4540,FRANCES ST,FRANCES,ST,,,,,4540 FRANCES ST,BURNABY,FRANCES,ST,,5915025,Burnaby,59,Burnaby
49.24884,-123.07885,13711253,0cbae52292cf6e40807e,7143897,1254,E 24TH AV,,,,,,,1254 E 24TH AV,VANCOUVER,24,AV,E,5915022,Vancouver,59,Vancouver
49.03281,-122.26036,,0cbaeaf403fa1e3e69de,6995667,34830,SOUTH PARALLEL RD,,,,,,,34830 SOUTH PARALLEL RD,ABBOTSFORD,PARALLEL,RD,S,5909052,Abbotsford,59,City of Abbotsford
49.11145,-122.76086,,0cbaf5d6b861f3476151,7085310,16654,60 Ave,60,Ave,,,SURREY,,16654 60 Ave,SURREY,60,AVE,,5915004,Surrey,59,Surrey
49.20911,-123.00306,,0cbaf7839c43385c2c32,7243046,4491,MARINE DR,MARINE,DR,,,,,4491 MARINE DR,BURNABY,MARINE,DR,,5915025,Burnaby,59,Burnaby
49.02941,-122.83197,596,0cbafe4d78f7b66a3b03,7135688,14093,BLACKBURN AVE,,,,,,,14093 BLACKBURN AVE,WHITE ROCK,BLACKBURN,AVE,,5915007,White Rock,59,White Rock
49.22838,-123.11347,11138599,0cbb70beb2d52df83ee5,7217085,6229,ALBERTA ST,,,,,,,6229 ALBERTA ST,VANCOUVER,ALBERTA,ST,,5915022,Vancouver,59,Vancouver
49.03744,-122.87185,,0cbb91fbd93b4c0d2628,7047876,12648,19A Ave,19A,Ave,,,SURREY,,12648 19A Ave,SURREY,19A,AVE,,5915004,Surrey,59,Surrey
49.23684,-123.09453,14222183,0cbba72aa8c66760655d,7205464,474,E 37TH AV,,,,,,,474 E 37TH AV,VANCOUVER,37,AV,E,5915022,Vancouver,59,Vancouver
49.29862,-122.80205,,0cbbc7bc8c260c03263a,7294069,2990,Panorama Dr,Panorama,Dr,,63,,V3E 2W5,2990 Panorama Dr 63,COQUITLAM,PANORAMA,DR,,5915034,Coquitlam,59,Coquitlam
