latitude,longitude,source_id,id,group_id,street_no,street,str_name,str_type,str_dir,unit,city,postal_code,full_addr,city_pcs,str_name_pcs,str_type_pcs,str_dir_pcs,csduid,csdname,pruid,provider
49.20813,-122.90292,,131b891de48efd3d2612,7271212,188,AGNES ST,,,,109,NEW WESTMINSTER,V3L 0H6,109 188 AGNES ST,NEW WESTMINSTER,AGNES,ST,,5915029,New Westminster,59,City of New Westminster
50.96339,-119.16706,fag00430,131ba5c5e13e5610f5d5,7576363,7838,Squilax-Anglemont Rd,,,,,,,7838 Squilax-Anglemont Rd,COLUMBIA-SHUSWAP,SQUILAX ANGLEMONT,RD,,5939044,Columbia-Shuswap F,59,Columbia-Shuswap
50.97917,-119.1094,fag00970,131baf68da92ed9d8908,7576483,8635,Penwith Way,,,,,,,8635 Penwith Way,COLUMBIA-SHUSWAP,PENWITH,WAY,,5939044,Columbia-Shuswap F,59,Columbia-Shuswap
49.1335,-122.88543,,131bb0abab8f1070a8d9,7118373,7187,122 St,122,St,,,SURREY,,7187 122 St,SURREY,122,ST,,5915004,Surrey,59,Surrey
49.24226,-123.08213,9932500,131be451b723fe44412e,7205277,4720,ELGIN ST,,,,,,,4720 ELGIN ST,VANCOUVER,ELGIN,ST,,5915022,Vancouver,59,Vancouver
49.3009,-122.77335,,131bfb54dabcf7e8473f,7297397,3350,Thor Crt,Thor,Crt,,,,V3E 3A7,3350 Thor Crt,COQUITLAM,THOR,CRT,,5915034,Coquitlam,59,Coquitlam
49.00674,-122.26467,,131c149006fea9a72136,6994653,34624,5TH AVE,,,,,,,34624 5TH AVE,ABBOTSFORD,5,AVE,,5909052,Abbotsford,59,City of Abbotsford
49.20894,-122.91844,,131c2f58c22ffa7df04b,7276895,700,FOURTH AVE,,,,306,NEW WESTMINSTER,V3M 1S6,306 700 FOURTH AVE,NEW WESTMINSTER,4,AVE,,5915029,New Westminster,59,City of New Westminster
49.22492,-122.96976,,131c4d356e765024665c,7254554,6489,LAKEVIEW AV,LAKEVIEW,AV,,,,,6489 LAKEVIEW AV,BURNABY,LAKEVIEW,AV,,5915025,Burnaby,59,Burnaby
49.89022,-119.48886,,131c514a3bb87adbdd83,7495852,1352,Richter St,Richter,St, ,,,,1352 Richter St,KELOWNA,RICHTER,ST,,5935010,Kelowna,59,City of Kelowna
49.28879,-122.91337,,131c6772e7f4bda7dec5,7235773,340,CARIBOO RD N,CARIBOO,RD,N,,,,340 CARIBOO RD N,BURNABY,CARIBOO,RD,N,5915025,Burnaby,59,Burnaby
48.4376,-123.34396,,131c990242ec4be0bf47,7379098,2650,ROSEBERRY AVE,,,,,,,2650 ROSEBERRY AVE,VICTORIA,ROSEBERRY,AVE,,5917034,Victoria,59,City of Victoria
49.15338,-123.94187,,131ca532dd5497bebfc3,7424323,637,RAILWAY AVENUE,,,,,,V9R 4L1,637 RAILWAY AVENUE,NANAIMO,RAILWAY,AVE,,5921007,Nanaimo,59,Nanaimo
49.1469,-122.77523,,131cc4070ba402d95ea5,7081328,16155,78B Ave,78B,Ave,,,SURREY,,16155 78B Ave,SURREY,78B,AVE,,5915004,Surrey,59,Surrey
48.4542,-123.4164,LCA006732,131cd2675fd53ac67c71,7346365,2845,ROCKWELL AVE,ROCKWELL,AVE,,,,,2845 ROCKWELL AVE,SAANICH,ROCKWELL,AVE,,5917021,Saanich,59,Saanich
50.70831,-120.42048,,131ce42ef3fb81d89bae,7462053,1107,CRESTLINE ST,CRESTLINE,ST,,,,,1107 CRESTLINE ST,KAMLOOPS,CRESTLINE,ST,,5933042,Kamloops,59,Kamloops
49.23148,-122.91113,,131ce59a1dd863168a07,7267177,8612,ARMSTRONG AV,ARMSTRONG,AV,,,,,8612 ARMSTRONG AV,BURNABY,ARMSTRONG,AV,,5915025,Burnaby,59,Burnaby
49.17385,-122.64695,,131ce956a6b0c954e165,7032298,9404,207A ST,,,,,LANGLEY,,9404 207A ST,LANGLEY,207A,ST,,5915001,Langley,59,Township of Langley
49.25982,-122.94289,,131d1dd20167e5e408a6,7262144,7586,TYNDALE CR,TYNDALE,CR,,,,,7586 TYNDALE CR,BURNABY,TYNDALE,CR,,5915025,Burnaby,59,Burnaby
49.17827,-122.79656,,131d341f8be2fb94f02b,7132731,9674,153A St,153A,St,,,SURREY,,9674 153A St,SURREY,153A,ST,,5915004,Surrey,59,Surrey
49.48682,-119.5757,,131d3b831c398941aeda,6973148,763,MUNICIPAL AVE AVE,MUNICIPAL AVE,AVE,,,PENTICTON,,763 MUNICIPAL AVE,PENTICTON,MUN,AVE,,5907041,Penticton,59,City of Penticton
49.46659,-119.57984,,131d53a884ffad0c2240,6968757,198,PARMLEY PL PL,PARMLEY PL,PL,,,PENTICTON,,198 PARMLEY PL,PENTICTON,PARMLEY,PL,,5907041,Penticton,59,City of Penticton
50.77479,-119.34404,ctp00230,131dabe6c18105b0dace,7570272,581,Bolton Rd,,,,,,,581 Bolton Rd,COLUMBIA-SHUSWAP,BOLTON,RD,,5939037,Columbia-Shuswap C,59,Columbia-Shuswap
49.01698,-122.57157,,131dad56a9a652c07a9a,7016225,23575,8 AVE,,,,,LANGLEY,,23575 8 AVE,LANGLEY,8,AVE,,5915001,Langley,59,Township of Langley
49.21119,-123.14451,14131846,131db1ed8dbabceca7e4,7150695,1668,W 66TH AV,,,,,,,1668 W 66TH AV,VANCOUVER,66,AV,W,5915022,Vancouver,59,Vancouver
48.4204,-123.38522,,131dc44d92f95fbcef27,7383615,60,DALLAS RD,,,,39,,,39 60 DALLAS RD,VICTORIA,DALLAS,RD,,5917034,Victoria,59,City of Victoria
49.26009,-123.18556,3331458,131dd685248efc0d05a2,7192953,3669,W 14TH AV,,,,,,,3669 W 14TH AV,VANCOUVER,14,AV,W,5915022,Vancouver,59,Vancouver
49.27402,-123.1522,31053424,131de16be0538c4bf097,7145006,1324,ARBUTUS ST,,,,,,,1324 ARBUTUS ST,VANCOUVER,ARBUTUS,ST,,5915022,Vancouver,59,Vancouver
49.68114,-125.03028,,131df555b2d00df089a8,7433473,2787,1st Street,,,,117,,,117 2787 1st Street,COURTENAY,1,ST,,5926010,Courtenay,59,City of Courtenay
50.65501,-120.1817,,131df6b3f75f914134f6,7461911,1094,TODD RD,TODD,RD,,,,,1094 TODD RD,KAMLOOPS,TODD,RD,,5933042,Kamloops,59,Kamloops
49.52241,-123.77484,20107,131e2a58462c555f0cdb,7442904,6021,CORACLE PL,CORACLE,PL, ,,SECHELT, ,6021 CORACLE PL,SECHELT,CORACLE,PL,,5929011,Sechelt,59,Sunshine Coast Regional District
49.22208,-123.08095,12935701,131e2b3e01814e592399,7143695,1243,E 53RD AV,,,,,,,1243 E 53RD AV,VANCOUVER,53,AV,E,5915022,Vancouver,59,Vancouver
49.2093,-122.91925,,131e2b63a24607cf229d,7274884,409,ASH ST,,,,214,NEW WESTMINSTER,V3M 3N1,214 409 ASH ST,NEW WESTMINSTER,ASH,ST,,5915029,New Westminster,59,City of New Westminster
49.27702,-122.85106,11235,131e443f48874340016f,7313490,95,MOODY ST,,,,406,,,95 MOODY ST 406,PORT MOODY,MOODY,ST,,5915043,Port Moody,59,Port Moody 
50.7063,-120.38345,,131e63c2e90f86b174f7,7465949,1565,LETHBRIDGE AVE,LETHBRIDGE,AVE,,20,,,20 1565 LETHBRIDGE AVE,KAMLOOPS,LETHBRIDGE,AVE,,5933042,Kamloops,59,Kamloops
49.15724,-122.65622,,131ecb706db13b2f0364,7030066,8508,204 ST,,,,,LANGLEY,,8508 204 ST,LANGLEY,204,ST,,5915001,Langley,59,Township of Langley
49.06291,-122.33552,,131ed58d89e00fa93ae0,6987718,32081,ASHCROFT DR,,,,,,,32081 ASHCROFT DR,ABBOTSFORD,ASHCROFT,DR,,5909052,Abbotsford,59,City of Abbotsford
49.04152,-122.76058,,131ed829fce0af7a61e9,7099348,2178,167 St,167,St,,,SURREY,,2178 167 St,SURREY,167,ST,,5915004,Surrey,59,Surrey
49.24608,-122.98427,,131ee81df85a5875c3f0,7249314,5475,MORELAND DR,MORELAND,DR,,,,,5475 MORELAND DR,BURNABY,MORELAND,DR,,5915025,Burnaby,59,Burnaby
49.14361,-122.7617,,131ef51db6f5694e98a6,7084855,16594,77A Ave,77A,Ave,,,SURREY,,16594 77A Ave,SURREY,77A,AVE,,5915004,Surrey,59,Surrey
49.30507,-122.83446,5808,131f0a67079ed803ef26,7312335,6,KINGSWOOD CRT,,,,,,,6 KINGSWOOD CRT ,PORT MOODY,KINGSWOOD,CRT,,5915043,Port Moody,59,Port Moody 
49.27367,-122.97149,,131f388e8c1c049f6567,7254147,6409,AUBREY ST,AUBREY,ST,,,,,6409 AUBREY ST,BURNABY,AUBREY,ST,,5915025,Burnaby,59,Burnaby
49.67155,-124.9966,,131f46edff011bfa3210,7432387,2316,Willemar Avenue,,,,,,,2316 Willemar Avenue,COURTENAY,WILLEMAR,AVE,,5926010,Courtenay,59,City of Courtenay
49.24026,-123.14287,25647342,131f4e099fa38a7eecc1,7208160,5075,CONNAUGHT DRIVE,,,,,,,5075 CONNAUGHT DRIVE,VANCOUVER,CONNAUGHT DRIVE,,,5915022,Vancouver,59,Vancouver
49.2562,-123.07195,8848408,131f58c438e79ca7ca77,7148854,1554,E 15TH AV,,,,,,,1554 E 15TH AV,VANCOUVER,15,AV,E,5915022,Vancouver,59,Vancouver
49.25952,-123.1433,LMS4200,131fa18439e52b47df69,7176260,2920,PINE ST,,,,,,,2920 PINE ST,VANCOUVER,PINE,ST,,5915022,Vancouver,59,Vancouver
49.69761,-124.95108,,131fc447b06d13c55a29,7432129,2237,Stirling Crescent,,,,,,,2237 Stirling Crescent,COURTENAY,STIRLING CRESCENT,,,5926010,Courtenay,59,City of Courtenay
48.4894,-123.3944,LCA019279,131ff7abcf035b2cc80a,7365665,756,MAPLETON PL,MAPLETON,PL,,,,,756 MAPLETON PL,SAANICH,MAPLETON,PL,,5917021,Saanich,59,Saanich
48.4945,-123.3552,LCA020291,1320023952484c2945c9,7337896,1204,PEARCE CRES,PEARCE,CRES,,,,,1204 PEARCE CRES,SAANICH,PEARCE,CRES,,5917021,Saanich,59,Saanich
49.12032,-122.70066,,132009d8730f5470281b,7113259,6489,188A St,188A,St,,,SURREY,,6489 188A St,SURREY,188A,ST,,5915004,Surrey,59,Surrey
49.23114,-124.02663,,13203516239578501e0b,7420150,5726,CARRINGTON ROAD,,,,,,V9T 6C2,5726 CARRINGTON ROAD,NANAIMO,CARRINGTON,RD,,5921007,Nanaimo,59,Nanaimo
49.22676,-122.93424,,1320437c0c9dd95b2377,7264925,7967,19TH AV,NINETEENTH,AV,,,,,7967 19TH AV,BURNABY,19,AV,,5915025,Burnaby,59,Burnaby
50.64797,-120.16355,,132052ecba6fc8187fdf,7481393,6041,PRINGLE RD,PRINGLE,RD,,,,,6041 PRINGLE RD,KAMLOOPS,PRINGLE,RD,,5933042,Kamloops,59,Kamloops
53.92713,-122.80601,,132055559f1fca1679d8,7578553,120,Boyd St,Boyd,St,,,CPG,,120 Boyd St,CPG,BOYD,ST,,5953023,Prince George,59,City of Prince George
49.25861,-123.09752,5380219,132055d78a4521d300d7,7185897,335,E 14TH AV,,,,,,,335 E 14TH AV,VANCOUVER,14,AV,E,5915022,Vancouver,59,Vancouver
49.24853,-123.13521,11198788,13205604b31f6e4c06de,7145266,1335,W 26TH AV,,,,,,,1335 W 26TH AV,VANCOUVER,26,AV,W,5915022,Vancouver,59,Vancouver
50.65226,-120.35091,,13205af3854830cd793e,7479702,481,MONARCH CRT,MONARCH,CRT,,31,,,31 481 MONARCH CRT,KAMLOOPS,MONARCH,CRT,,5933042,Kamloops,59,Kamloops
48.4637,-123.3212,LCA010162,13205b7ad0a5a5fa286d,7351399,3864,GORDON HEAD RD,GORDON HEAD,RD,,,,,3864 GORDON HEAD RD,SAANICH,GORDON HEAD,RD,,5917021,Saanich,59,Saanich
48.4724,-123.3921,LCA008632,132067ec0dc2524fa6b7,7363692,568,AGNES ST,AGNES,ST,,,,,568 AGNES ST,SAANICH,AGNES,ST,,5917021,Saanich,59,Saanich
49.05842,-122.47203,,13206a1baec0ea648eaa,7020724,27159,FRASER HWY,,,,,LANGLEY,,27159 FRASER HWY,LANGLEY,FRASER,HWY,,5915001,Langley,59,Township of Langley
49.24481,-122.97997,,13207c3099b1123e0ca7,7242705,4450,ATLEE AV,ATLEE,AV,,,,,4450 ATLEE AV,BURNABY,ATLEE,AV,,5915025,Burnaby,59,Burnaby
49.27111,-122.88702,278,1320b83a0e8607cb7990,7312901,802,DUNDONALD DR,,,,,,,802 DUNDONALD DR ,PORT MOODY,DUNDONALD,DR,,5915043,Port Moody,59,Port Moody 
49.10397,-122.70654,,1320d1e46bf70bd81e7b,7093813,18620,No 10 (56 Ave) Hwy,No 10 (56 Ave),Hwy,,,SURREY,,18620 Highway 10 (56 Ave),SURREY,10,HWY,NW,5915004,Surrey,59,Surrey
49.41472,-123.57186,329807,1320dbb913444f1a3e0c,7449894,1846,HARMAN RD,HARMAN,RD, ,,SUNSHINE COAST, ,1846 HARMAN RD,SUNSHINE COAST,HARMAN,RD,,5929024,Sunshine Coast D,59,Sunshine Coast Regional District
49.0367,-122.78085,,1321018fc6f8142a2f69,7096918,1925,159A St,159A,St,,,SURREY,,1925 159A St,SURREY,159A,ST,,5915004,Surrey,59,Surrey
49.11373,-122.83034,,132109a69a11d62b6552,7062519,14141,61 Ave,61,Ave,,,SURREY,,14141 61 Ave,SURREY,61,AVE,,5915004,Surrey,59,Surrey
49.02267,-122.76705,,13212bc8b83b350c9ead,7041360,1147,164A St,164A,St,,,SURREY,,1147 164A St,SURREY,164A,ST,,5915004,Surrey,59,Surrey
48.79162,-123.65141,28874617,13215de5ea2627a445e6,7386808,,DONNAY DR S,,,,,NORTH_COWICHAN_MUNICIPALITY,,DONNAY DR S,NORTH_COWICHAN_MUNICIPALITY,DONNAY,DR,S,5919008,North Cowichan,59,Municipality of North Cowichan
49.12904,-122.67008,,1321764d9454ef4b21bc,7006707,19932,70 AVE,,,,,LANGLEY,,19932 70 AVE,LANGLEY,70,AVE,,5915001,Langley,59,Township of Langley
49.17051,-122.87109,,13217f582b5df8bb9a1f,7129831,9231,127 St,127,St,,,SURREY,,9231 127 St,SURREY,127,ST,,5915004,Surrey,59,Surrey
49.00816,-122.5307,,13218b32485556c7be56,7017719,25036,4 AVE,,,,,LANGLEY,,25036 4 AVE,LANGLEY,4,AVE,,5915001,Langley,59,Township of Langley
49.84011,-119.62773,,13218b3c235a2a33237b,7546395,3406,LOGAN CRT,LOGAN,CRT,,,,,3406 LOGAN CRT,WEST KELOWNA,LOGAN,CRT,,5935029,West Kelowna,59,City of West Kelowna
49.20378,-122.48059,,13219189af79f64198bf,7335208,26782,112 AVE,,,,,,,26782 112 AVE,MAPLE RIDGE,112,AVE,,5915075,Maple Ridge,59,Maple Ridge
49.02375,-122.35975,,13219bfbd363dcde47be,6973976,1185,TOWNLINE RD,,,,,,,1185 TOWNLINE RD,ABBOTSFORD,TLINE,RD,,5909052,Abbotsford,59,City of Abbotsford
48.4691,-123.3479,LCA004171,13219df4ad0768a550d5,7339224,1370,HARROP RD,HARROP,RD,,,,,1370 HARROP RD,SAANICH,HARROP,RD,,5917021,Saanich,59,Saanich
49.26655,-123.14994,23812541,1321b577e89dac89665f,7224962,7500,ANGUS DRIVE,,,,,,,7500 ANGUS DRIVE,VANCOUVER,ANGUS DRIVE,,,5915022,Vancouver,59,Vancouver
49.21465,-122.64949,,1321f66c7a5d951fd1f5,7325454,20648,THORNE AVE,,,,,,,20648 THORNE AVE,MAPLE RIDGE,THORNE,AVE,,5915075,Maple Ridge,59,Maple Ridge
49.06596,-122.80556,,1321fdc98bc5e52cc718,7103792,3508,150A St,150A,St,,,SURREY,,3508 150A St,SURREY,150A,ST,,5915004,Surrey,59,Surrey
49.4926,-119.53757,,13220a9636edf950c77d,6973729,962,HOLDEN RD RD,HOLDEN RD,RD,,,PENTICTON,,962 HOLDEN RD,PENTICTON,HOLDEN,RD,,5907041,Penticton,59,City of Penticton
49.03757,-122.31876,,132235dd1ff7e30c5cb8,6975089,1967,EMERSON ST,,,,,,,1967 EMERSON ST,ABBOTSFORD,EMERSON,ST,,5909052,Abbotsford,59,City of Abbotsford
49.73703,-123.09987,,13223e8c8d0dcb94a204,7457450,3041,UNIVERSITY BLVD,,,,,SQUAMISH,,3041 UNIVERSITY BLVD,SQUAMISH,UNIVERSITY,BLVD,,5931006,Squamish,59,Squamish
49.12642,-122.66436,,132242cdfc0cfb043029,7007375,20159,68 AVE,,,,,LANGLEY,,20159 68 AVE,LANGLEY,68,AVE,,5915001,Langley,59,Township of Langley
49.2303,-122.95773,,13225c434555310e9cdf,7260768,7422,LAMBETH DR,LAMBETH,DR,,,,,7422 LAMBETH DR,BURNABY,LAMBETH,DR,,5915025,Burnaby,59,Burnaby
49.22873,-122.8935,,1322732fe750fafc6e15,7273682,315,KNOX ST,,,,210,NEW WESTMINSTER,V3L OB5,210 315 KNOX ST,NEW WESTMINSTER,KNOX,ST,,5915029,New Westminster,59,City of New Westminster
49.2095,-122.91879,,13228dec5137ec79dbfb,7274802,404,SEVENTH ST,,,,312,NEW WESTMINSTER,V3M 3L1,312 404 SEVENTH ST,NEW WESTMINSTER,7,ST,,5915029,New Westminster,59,City of New Westminster
49.22338,-122.9114,,1322c0e7f6d5532864bf,7277528,808,SANGSTER PL,,,,117,NEW WESTMINSTER,V3L 5W3,117 808 SANGSTER PL,NEW WESTMINSTER,SANGSTER,PL,,5915029,New Westminster,59,City of New Westminster
49.85035,-119.48174,,1322db0d212510d8610a,7489517,100 3745,Lakeshore Rd,Lakeshore,Rd, ,,,,100 3745 Lakeshore Rd,KELOWNA,LAKESHORE,RD,,5935010,Kelowna,59,City of Kelowna
49.27715,-122.94872,,1322f23ffc3b2b343cdd,7260444,7366,UNION ST,UNION,ST,,,,,7366 UNION ST,BURNABY,UNION,ST,,5915025,Burnaby,59,Burnaby
49.25136,-123.11254,13350439,1322f79749c44e1cb8bd,7196302,395,W 22ND AV,,,,,,,395 W 22ND AV,VANCOUVER,22,AV,W,5915022,Vancouver,59,Vancouver
49.28311,-122.82534,8397,1322fc25789c48ddf31f,7310032,260,NEWPORT DR,,,,407,,,260 NEWPORT DR 407,PORT MOODY,NEWPORT,DR,,5915043,Port Moody,59,Port Moody 
49.22856,-123.09187,14637669,1322fdc8316961841dc3,7218863,647,E 46TH AV,,,,,,,647 E 46TH AV,VANCOUVER,46,AV,E,5915022,Vancouver,59,Vancouver
49.17098,-122.80974,,1323067cacddbe7142f7,7130019,9259,149 St,149,St,,,SURREY,,9259 149 St,SURREY,149,ST,,5915004,Surrey,59,Surrey
49.26592,-122.89003,,132315048551b32637c6,7302030,653,Gardena Dr,Gardena,Dr,,,,V3J 3W4,653 Gardena Dr,COQUITLAM,GARDENA,DR,,5915034,Coquitlam,59,Coquitlam
49.18355,-122.78436,,13232506181cec961ac0,7078783,15803,99A Ave,99A,Ave,,,SURREY,,15803 99A Ave,SURREY,99A,AVE,,5915004,Surrey,59,Surrey
49.52671,-123.96282,27690,1323353eaf15ed7b61d8,7447645,5283,TIDEWAYS TRAIL,TIDEWAYS,TRAIL, ,,SUNSHINE COAST, ,5283 TIDEWAYS TRAIL,SUNSHINE COAST,TIDEWAYS,TRAIL,,5929022,Sunshine Coast B,59,Sunshine Coast Regional District
49.10548,-122.73477,,13234274d713e3dd8804,7105759,5674,176 St,176,St,,,SURREY,,5674 176 St,SURREY,176,ST,,5915004,Surrey,59,Surrey
49.29355,-122.78181,,1323666899bdc40a5adf,7295607,3156,Dayanee Springs Blvd,Dayanee Springs,Blvd,,505,,V3E 0B7,3156 Dayanee Springs Blvd 505,COQUITLAM,DAYANEE SPRINGS,BLVD,,5915034,Coquitlam,59,Coquitlam
49.02661,-122.86092,,13236c4c7949bb72cd21,7051899,13036,Marine Dr,Marine,Dr,,,SURREY,,13036 Marine Dr,SURREY,MARINE,DR,,5915004,Surrey,59,Surrey
49.79628,-119.5135,,13236da4ec7ba3f724c0,7517808,425,Quilchena Dr,Quilchena,Dr, ,,,,425 Quilchena Dr,KELOWNA,QUILCHENA,DR,,5935010,Kelowna,59,City of Kelowna
49.15887,-123.93813,,132371c4298c7ca1ff46,7421772,601,MILTON STREET,,,,,,V9R 2L4,601 MILTON STREET,NANAIMO,MILTON,ST,,5921007,Nanaimo,59,Nanaimo
49.23151,-123.01182,,13238c82c8d5918be941,7251083,5812,PATTERSON AV,PATTERSON,AV,,,,,5812 PATTERSON AV,BURNABY,PATTERSON,AV,,5915025,Burnaby,59,Burnaby
49.20208,-122.90916,,1323906e0c803cff9a9b,7276853,668,COLUMBIA ST,,,,1712,NEW WESTMINSTER,V3M 1A9,1712 668 COLUMBIA ST,NEW WESTMINSTER,COLUMBIA,ST,,5915029,New Westminster,59,City of New Westminster
49.26096,-123.16517,10868739,1323a00ab43f626529d7,7168940,2620,W 12TH AV,,,,,,,2620 W 12TH AV,VANCOUVER,12,AV,W,5915022,Vancouver,59,Vancouver
49.20297,-122.92186,,1323c615fcef6c958fd5,7271749,211,ELEVENTH ST,,,,804,NEW WESTMINSTER,V3M 6B3,804 211 ELEVENTH ST,NEW WESTMINSTER,11,ST,,5915029,New Westminster,59,City of New Westminster
49.28592,-122.75643,,1323cfd1467bc4bb6d51,7280912,1202,Coast Meridian Rd,Coast Meridian,Rd,,,,V3B 0E8,1202 Coast Meridian Rd,COQUITLAM,COAST MERIDIAN,RD,,5915034,Coquitlam,59,Coquitlam
50.6899,-120.36524,,1323da3b5701ddb9f1c9,7473986,252,PARK ST,PARK,ST,,,,,252 PARK ST,KAMLOOPS,PARK,ST,,5933042,Kamloops,59,Kamloops
49.10233,-122.82816,,1323da4ff1437e74c5dd,7105101,5465,King George Blvd,King George,Blvd,,,SURREY,,5465 King George Blvd,SURREY,KING GEORGE,BLVD,,5915004,Surrey,59,Surrey
53.90208,-122.79208,,1323e1b4eb18873a3655,7584358,2259,Quinn St,Quinn,St,,,CPG,,2259 Quinn St,CPG,QUINN,ST,,5953023,Prince George,59,City of Prince George
49.10187,-122.81378,,13243a341ac36dafc029,7105091,5462,Bakerview Dr,Bakerview,Dr,,,SURREY,,5462 Bakerview Dr,SURREY,BAKERVIEW,DR,,5915004,Surrey,59,Surrey
48.4544,-123.3796,LCA010312,1324495acd0e6e01b584,7357584,43,REGINA AVE,REGINA,AVE,,,,,43 REGINA AVE,SAANICH,REGINA,AVE,,5917021,Saanich,59,Saanich
49.12662,-122.66439,,13246a2a00d208a6cd0f,7007375,20159,68 AVE,,,,,LANGLEY,,20159 68 AVE,LANGLEY,68,AVE,,5915001,Langley,59,Township of Langley
48.4732,-123.304,LCA015564,1324875ea5b2362fb8a7,7345075,2337,ARBUTUS RD,ARBUTUS,RD,,,,,2337 ARBUTUS RD,SAANICH,ARBUTUS,RD,,5917021,Saanich,59,Saanich
48.4468,-123.38065,,13249ff87818eebce11d,7381066,3136,WASHINGTON AVE,,,,3,,,3 3136 WASHINGTON AVE,VICTORIA,WASHINGTON,AVE,,5917034,Victoria,59,City of Victoria
